Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800
2015-06-15,28.42587661743164,28.497545952240337,28.1548768917884,28.24222384018863,175955600
2015-06-16,28.57816505432129,28.634156757683492,28.302686830668723,28.450504039004716,125976400
2015-06-17,28.5109806060791,28.640880080067706,28.385558008504255,28.605046272711647,131672400
2015-06-18,28.640878677368164,28.737184486222425,28.493061452575215,28.495301599403838,141628800
2015-06-19,28.354204177856445,28.62744402087368,28.30941148928018,28.60280752953727,218867600
2015-06-22,28.58041000366211,28.681194403157793,28.461707845984066,28.553533366388574,136157200
2015-06-23,28.450510025024414,28.580411214251566,28.416914654192354,28.5512961375206,121075600
2015-06-24,28.69239044189453,29.070894927614322,28.47066376085023,28.490819955158216,221123600
2015-06-25,28.555774688720703,28.93651766774436,28.555774688720703,28.860369755432245,127752400
2015-06-26,28.387792587280273,28.665510947559248,28.334041032423627,28.59384163817335,176267200
2015-06-29,27.890588760375977,28.325084952600964,27.879391444237662,28.098877978339047,196645600
2015-06-30,28.092164993286133,28.246702682695314,27.96450394382296,28.123520218857326,177482800
2015-07-01,28.354204177856445,28.43035379891395,28.21758425634783,28.421394919452386,120955200
2015-07-02,28.318361282348633,28.374352979468917,28.16830223543072,28.316121136019145,108844000
2015-07-06,28.219818115234375,28.27133123347691,27.96225594148402,27.982413842963677,112241600
2015-07-07,28.150390625,28.25341515888116,27.72037302474792,28.195183306259196,187787200
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400
2015-07-09,26.891695022583008,27.78532212315735,26.701323574312646,27.7382892977304,314380000
2015-07-10,27.61063575744629,27.738296806371366,27.147024399904527,27.310520968606568,245418000
2015-07-13,28.143667221069336,28.166063557980532,27.843550838520176,28.00256705193994,165762000
2015-07-14,28.13247299194336,28.302688257188418,28.004811970192385,28.228778794929624,127072400
2015-07-15,28.40346908569336,28.477378538690832,28.125750736263804,28.157105951099506,134596800
2015-07-16,28.781978607177734,28.79541948882042,28.5221779502239,28.609524884855325,144889600
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800
2015-07-20,29.579301834106445,29.78087062063352,29.272464943218825,29.33293694616204,235600800
2015-07-21,29.28365707397461,29.76966458625413,29.18735299701936,29.75398868841901,307025600
2015-07-22,28.045127868652344,28.107838310210372,27.321714226436196,27.321714226436196,461802400
2015-07-23,28.031696319580078,28.46395076991206,28.009298263956634,28.264620377731916,203998000
2015-07-24,27.88387107849121,28.161589476651486,27.749491318654393,28.067523815638847,168649200
2015-07-27,27.49641227722168,27.684545339293233,27.350835176593637,27.568081608312834,177822000
2015-07-28,27.63302230834961,27.751726143987213,27.44713116877398,27.63302230834961,134472400
2015-07-29,27.54568099975586,27.659904565881615,27.384424602573944,27.58151651412134,148046800
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200
2015-07-31,27.167173385620117,27.46728807590613,27.079826470761883,27.458329198903865,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.675556182861328,26.36089410726284,25.36424243885337,26.298183670877243,496554400
2015-08-05,25.845773696899414,26.302666255885764,25.106682440859153,25.297053913253954,397250400
2015-08-06,25.90201187133789,26.210235863801156,25.674782736184984,26.09099643879774,211612000
2015-08-07,25.989763259887695,26.153999885380763,25.760283758073953,25.778282621559843,154681600
2015-08-10,26.934677124023438,26.99542112946458,26.216988476278374,26.216988476278374,219806400
2015-08-11,25.533050537109375,26.58821021293682,25.497054529831722,26.50496676412921,388331200
2015-08-12,25.9267635345459,25.967260110690887,24.664622247237084,25.317066322254924,404870000
2015-08-13,25.906518936157227,26.187744713326833,25.769280619581185,26.10675155218471,194143200
2015-08-14,26.088754653930664,26.167497534171147,25.65004309511507,25.719786543832917,171718000
2015-08-17,26.358736038208008,26.46897608555075,25.98526730327871,26.106757070672593,163538800
2015-08-18,26.21023941040039,26.421721719719006,26.099999399070054,26.1944908373532,138242800
2015-08-19,25.875017166137695,26.21473660844214,25.800773162270254,26.12024517613755,193146000
2015-08-20,25.34406280517578,25.72652910647414,25.114581651224274,25.66578510481969,274006400
2015-08-21,23.793947219848633,25.175327878474295,23.76919921810895,24.84460614292186,513102000
2015-08-24,23.199996948242188,24.47788665185219,20.698212397099912,21.343907249589204,648825200
2015-08-25,23.33949089050293,24.997598809424595,23.28549601802814,24.997598809424595,414406400
2015-08-26,24.678125381469727,24.723120820021826,23.634215415574214,24.09317438149669,387098400
2015-08-27,25.404808044433594,25.476801765236914,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.488056182861328,25.492555040287638,25.094340074117845,25.236077255337733,212657600
2015-08-31,25.368812561035156,25.76702746189481,25.19782682695612,25.20457597022168,224917200
2015-09-01,24.234907150268555,25.170825424088193,24.153914008168282,24.781610001212645,307383600
2015-09-02,25.274316787719727,25.274316787719727,24.552129353199682,24.79960935707166,247555200
2015-09-03,24.83110809326172,25.373310417294256,24.756864087336414,25.308065840856774,212935600
2015-09-04,24.58362579345703,24.849102931095867,24.412641798443584,24.51613265325662,199985200
2015-09-08,25.26757049560547,25.323815645291326,24.819859584716458,25.14158190957819,219374400
2015-09-09,24.781606674194336,25.652280260182998,24.69611297097437,25.593786555992303,340043200
2015-09-10,25.326068878173828,25.485804915888515,24.725371021599024,24.808612754279864,251571200
2015-09-11,25.69503402709961,25.69503402709961,25.1438322456793,25.15058138902037,199662000
2015-09-14,25.942516326904297,26.297986140160052,25.84127572830921,26.228242692970817,233453600
2015-09-15,26.160747528076172,26.216992685890737,25.742283416618527,26.08200465042898,173364800
2015-09-16,26.18998908996582,26.21923594626371,25.97175766149506,26.153991374707925,148694000
2015-09-17,25.629793167114258,26.20799332228111,25.58479772733292,26.02126070236914,256450400
2015-09-18,25.5240535736084,25.715288495667718,25.168585457839626,25.245078053490467,297141200
2015-09-21,25.92001724243164,25.956014965838325,25.5712983083755,25.573546878738973,200888000
2015-09-22,25.512805938720703,25.688290570298054,25.314821869071476,25.508305364519874,201384800
2015-09-23,25.719785690307617,25.809778286081457,25.49030620172703,25.5645485055094,143026800
2015-09-24,25.872772216796875,25.985262530782947,25.28107378315788,25.47905611784562,200878000
2015-09-25,25.807523727416992,26.25298605870687,25.652286568314114,26.196740910216345,224607600
2015-09-28,25.296823501586914,25.776031642894612,25.296823501586914,25.614045308800165,208436000
2015-09-29,24.5363826751709,25.537547333775397,24.26640665288749,25.38456046342395,293461600
2015-09-30,24.81536102294922,25.094336488096644,24.462141547382192,24.786112446226834,265892000
2015-10-01,24.653371810913086,24.662371239885474,24.142664944639968,24.53863123709712,255716400
2015-10-02,24.83336639404297,24.975105318433407,24.19667238560325,24.300163290566832,232079200
2015-10-05,24.923349380493164,25.056088820595715,24.538632779190944,24.72086650705366,208258800
2015-10-06,25.042593002319336,25.139334740434297,24.69612263131381,24.889606107543727,192787200
2015-10-07,24.923349380493164,25.146079683043784,24.615127072030614,25.139330540006746,187062400
2015-10-08,24.635379791259766,24.79061698030944,24.345154563085437,24.79061698030944,247918400
2015-10-09,25.224830627441406,25.26082663821048,24.633130430392388,24.747871040371894,211064400
2015-10-12,25.107830047607422,25.366558033817498,25.071834050720135,25.36205917788113,121868800
2015-10-13,25.15058135986328,25.299067662591952,24.900852757738658,24.932349904270975,132197200
2015-10-14,24.795114517211914,25.0898385871913,24.64887676742138,25.03809400457471,177849600
2015-10-15,25.166332244873047,25.22032711296466,24.858108178104345,24.957100199993896,150694000
2015-10-16,24.98184585571289,25.197827024230406,24.86710526990286,25.148331017941146,156930400
2015-10-19,25.137088775634766,25.141587633388927,24.77261950476655,24.927856702510333,119036800
2015-10-20,25.59604263305664,25.686035218200203,24.932350535996218,25.049339695156796,195871200
2015-10-21,25.593791961669922,26.003256559814464,25.580291959303942,25.64778682173688,167180800
2015-10-22,25.985258102416992,25.985258102416992,25.670284933640016,25.722031224500117,166616400
2015-10-23,26.790691375732422,26.824438810431086,26.1719946999649,26.255236426893667,237467600
2015-10-26,25.935766220092773,26.57696065915535,25.85477305763582,26.565712657765523,265335200
2015-10-27,25.77153205871582,26.219243035377602,25.645541737713682,25.96276525244846,279537600
2015-10-28,26.833436965942383,26.840187826165888,26.111249403954748,26.306983155255754,342205600
2015-10-29,27.116914749145508,27.1529124734375,26.60845805054995,26.70519978900221,204909200
2015-10-30,26.885183334350586,27.27215026450883,26.87393361708041,27.220403968118237,197461200
2015-11-02,27.263153076171875,27.303649658622827,26.90993355230868,27.17766105387142,128813200
2015-11-03,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000
2015-11-04,27.447635650634766,27.85710031053478,27.36214363292937,27.70186313340554,179544400
2015-11-05,27.32110023498535,27.721021380176676,27.15390245036849,27.531227856065648,158210800
2015-11-06,27.352731704711914,27.522189404961782,27.253317692758078,27.36402957425372,132169200
2015-11-09,27.242019653320312,27.522189233318535,27.124529740357463,27.330137518995663,135485600
2015-11-10,26.38343620300293,26.677163603583427,26.223016436899535,26.412809977348807,236511600
2015-11-11,26.234317779541016,26.53030341438656,26.030968146366746,26.29306361219431,180872000
2015-11-12,26.146196365356445,26.39473400623591,26.1303803806772,26.26820612880194,130102400
2015-11-13,25.38250732421875,26.112306029374714,25.366691338599303,26.028706263207265,183249600
2015-11-16,25.79824447631836,25.81180054288384,25.079743643524324,25.16560160479429,152426800
2015-11-17,25.68752670288086,25.99481011605824,25.603926955947408,25.9654363467994,110467600
2015-11-18,26.500930786132812,26.54611882638717,26.096491447747365,26.155237279128617,186698800
2015-11-19,26.837587356567383,27.05675298010782,26.381181926988305,26.58001172497497,173183200
2015-11-20,26.955078125,27.09516208471002,26.85340244824798,26.932482380957385,137148400
2015-11-23,26.60486602783203,27.052235234166435,26.51222829958286,26.94829963336525,129930000
2015-11-24,26.86018180847168,26.966375604988837,26.46252220611864,26.50997016808758,171212800
2015-11-25,26.668128967285156,26.939262383948055,26.64327502766239,26.934742545573044,85553200
2015-11-27,26.61842155456543,26.753989127179526,26.570973593675813,26.726875267894048,52185600
2015-11-30,26.729127883911133,26.979925411383093,26.604858217573558,26.659084197515035,156721200
2015-12-01,26.512226104736328,26.844363534034464,26.403774121993987,26.830807467144968,139409600
2015-12-02,26.272727966308594,26.686205269283136,26.227539924767314,26.512227689341298,133546400
2015-12-03,26.02870750427246,26.387958800205155,25.807283695042578,26.33373280746911,166278000
2015-12-04,26.89406967163086,26.943777545428325,26.008371066661898,26.04904098851318,231108000
2015-12-07,26.724609375,27.08160068530184,26.61841560463565,26.882770933091997,128336800
2015-12-08,26.71332359313965,26.796921656344235,26.40378011302615,26.55290205408601,137238000
2015-12-09,26.12360954284668,26.59131290296443,26.00159974579681,26.580015029161963,185445600
2015-12-10,26.247873306274414,26.42185088144362,26.09875139422833,26.218501252459657,116850800
2015-12-11,25.57229995727539,26.07163516968972,25.49773814611241,26.02644713348899,187544800
2015-12-14,25.41414451599121,25.459332560031847,24.80635549790835,25.34636072611687,257274800
2015-12-15,24.964513778686523,25.486444790174765,24.93288180511915,25.292133110367587,213292400
2015-12-16,25.156566619873047,25.303430345637576,24.582671232606135,25.09556258931938,224954000
2015-12-17,24.623336791992188,25.362171680693674,24.623336791992188,25.3102038889281,179091200
2015-12-18,23.956806182861328,24.74534907981034,23.907098301459307,24.60752503203201,385813200
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174742,24.239234278344792,190362400
2015-12-22,24.227937698364258,24.338649601228077,24.051700208086512,24.266347704119205,131157600
2015-12-23,24.53974151611328,24.593967512874414,24.221160122038235,24.23697610958579,130629600
2015-12-24,24.408695220947266,24.627860864079963,24.390619313019865,24.627860864079963,54281600
2015-12-28,24.135299682617188,24.331871271022415,23.990695890162716,24.309275527853192,106816800
2015-12-29,24.56911277770996,24.725014452648782,24.14433932315391,24.166933344089593,123724800
2015-12-30,24.248273849487305,24.560075483922393,24.216641874565486,24.532963347597033,100855200
2015-12-31,23.782827377319336,24.182746850682086,23.683411626823528,24.178228736483696,163649200
2016-01-04,23.803163528442383,23.807683366843445,23.046252634712044,23.184078401118814,270597600
2016-01-05,23.206668853759766,23.916131678081758,23.13888680248448,23.893537660989995,223164000
2016-01-06,22.75252914428711,23.129856420844877,22.56499718961815,22.7208971652435,273829600
2016-01-07,21.792259216308594,22.623731721274254,21.78774110285139,22.29611419552247,324377600
2016-01-08,21.907493591308594,22.393272728006615,21.862305556002614,22.26674485009943,283192000
2016-01-11,22.26222801208496,22.381977873213682,21.993354511488814,22.361643771729913,198957600
2016-01-12,22.585329055786133,22.750268693432997,22.332271524707494,22.71863671752484,196616800
2016-01-13,22.00464630126953,22.863232640952404,21.984312205406468,22.6666610952121,249758400
2016-01-14,22.48590850830078,22.702815902427748,21.6318418927481,22.13343700951727,252680400
2016-01-15,21.945907592773438,22.076955332379107,21.545988063620072,21.735779915065503,319335600
2016-01-19,21.83971405029297,22.28934143141066,21.577618588696247,22.235115438043948,212350800
2016-01-20,21.86908531188965,22.185406755392286,21.107654617921323,21.48724000536185,289337600
2016-01-21,21.75837516784668,22.115364840881966,21.451091652054625,21.93009110846146,208646000
2016-01-22,22.915203094482422,22.92424104675834,22.226076040621987,22.28482014469573,263202000
2016-01-25,22.467836380004883,22.94005776578175,22.415868583710015,22.937797846687225,207178000
2016-01-26,22.59209632873535,22.793185961428893,22.158285102507442,22.578540266607163,300308000
2016-01-27,21.10765266418457,21.83293148087719,21.089576760785953,21.699625571891676,533478800
2016-01-28,21.259033203125,21.35618902330654,20.874929759884267,21.191251155159947,222715200
2016-01-29,21.99335479736328,21.99335479736328,21.31778374399101,21.417199504928192,257666000
2016-02-01,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2016-02-02,21.34716033935547,21.699631940001957,21.301970567597245,21.55954623327176,149428800
2016-02-03,21.769672393798828,21.88038431011286,21.25678101821825,21.46464878218312,183857200
2016-02-04,21.94458770751953,22.11042231358637,21.62427940424917,21.776482652846905,185886800
2016-02-05,21.358489990234375,22.01728232988202,21.28352532202926,21.92641412214322,185672400
2016-02-08,21.58338737487793,21.740133243517647,21.135862919353222,21.156307354458367,216085600
2016-02-09,21.578842163085938,21.794654346432146,21.338042915538264,21.41982411907647,177324800
2016-02-10,21.415283203125,21.887796514478033,21.37666477667315,21.79011349081531,169374400
2016-02-11,21.28580093383789,21.517515006435573,21.033642419452526,21.3062471087929,200298800
2016-02-12,21.35167121887207,21.467528205585683,21.12904597101706,21.397106180900245,161405600
2016-02-16,21.953676223754883,22.001381645287527,21.492522082438995,21.585660743574064,196231600
2016-02-17,22.289894104003906,22.310338547391368,21.842369467180955,21.960496961921486,179452800
2016-02-18,21.867355346679688,22.46481102115485,21.828735181286046,22.45345184312721,156084000
2016-02-19,21.817373275756836,21.98093570017723,21.762853045338996,21.80828628182605,141496800
2016-02-22,22.00819969177246,22.012744056300644,21.790116989935395,21.878713033395226,137123200
2016-02-23,21.51068878173828,21.92186518024676,21.478885178161185,21.89914856814403,127770400
2016-02-24,21.831010818481445,21.894618065901305,21.199479243144964,21.34941209763535,145022800
2016-02-25,21.98094367980957,21.98094367980957,21.63791690035432,21.819653378611175,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.96503448486328,22.31487596135696,21.955947490688093,22.00365291023265,140865200
2016-03-01,22.83736801147461,22.89188825024339,22.13087015693434,22.183119946747812,201628400
2016-03-02,22.887344360351562,22.919147975648066,22.635185886809957,22.832824124581418,132678400
2016-03-03,23.057722091674805,23.105427515608564,22.819193238838924,22.84872640591726,147822800
2016-03-04,23.400745391845703,23.568850442243427,23.028187316279492,23.255356959096297,184220400
2016-03-07,23.141775131225586,23.359857808560097,22.935049897600972,23.259902598177465,143315600
2016-03-08,22.950946807861328,23.11678139577559,22.807830568853145,22.894154401929505,126247600
2016-03-09,22.97139549255371,23.07589332293961,22.77829990469187,23.014556547238335,108806800
2016-03-10,22.982759475708008,23.225830999581717,22.751047130764814,23.03728145477365,134054400
2016-03-11,23.230369567871094,23.234912198409383,23.057720143578248,23.225825204165872,109632800
2016-03-14,23.28943634033203,23.37803411578756,23.12133125152439,23.150864421065304,100304400
2016-03-15,23.757402420043945,23.89370386345121,23.59156781290107,23.61655661306187,160270800
2016-03-16,24.073165893554688,24.1504027355945,23.759670695902745,23.764215059061986,153214000
2016-03-17,24.034549713134766,24.18675296299051,23.843726305492055,23.970940755142603,137682800
2016-03-18,24.06180763244629,24.19356643839948,23.895974767338643,24.157218464412338,176820800
2016-03-21,24.05954360961914,24.454818399879436,23.884621971130947,24.064086240997355,142010800
2016-03-22,24.24355125427246,24.373037917112846,23.900524513595638,23.909611509797966,129777600
2016-03-23,24.10951805114746,24.323058109714424,24.05726999415798,24.189028827451093,102814000
2016-03-24,24.005022048950195,24.13678089236987,23.827829958294153,23.959588801713824,104532000
2016-03-28,23.895971298217773,24.12314090315745,23.86643814034903,24.079978123605617,77645600
2016-03-29,24.46162986755371,24.486618669633938,23.825554105239394,23.82782628720133,124760400
2016-03-30,24.888708114624023,25.084074166526236,24.67062544269837,24.681984619293594,182404400
2016-03-31,24.759225845336914,24.96595111033244,24.73423703894916,24.925060493804057,103553600
2016-04-01,24.986385345458984,24.988657526884445,24.579751528632418,24.71151032064325,103496000
2016-04-04,25.243093490600586,25.48616495985676,25.049997891174083,25.084073687141522,149424800
2016-04-05,24.945499420166016,25.154496821306928,24.856903392803854,24.877349563131162,106314800
2016-04-06,25.206745147705078,25.21128951145732,24.806926062688646,25.040912267254328,105616400
2016-04-07,24.656999588012695,25.084078002532596,24.561588729423242,24.9773079656108,127207600
2016-04-08,24.68425750732422,24.936414249914318,24.572943119641355,24.74104992559084,94326800
2016-04-11,24.766033172607422,25.12723379828058,24.72287211994007,24.754675730607296,117630000
2016-04-12,25.088619232177734,25.102248857939628,24.68425749168236,24.838731205429305,108929200
2016-04-13,25.45208168029785,25.52023151902788,25.170391867247492,25.170391867247492,133029200
2016-04-14,25.465713500976562,25.531592897322362,25.290793659977908,25.356673056323707,101895600
